"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        1319,       -5.22552926,      -1.145712765,      -1.665368395,      0.5965813122,      -6.061017971
          0,           0,        1320,       -5.22316699,      -1.146038632,      -1.667801634,      0.5966307797,      -6.060837732
          0,           0,        1321,      -5.221486524,      -1.146355293,       -1.67019965,      0.5965982823,      -6.060658779
          0,           0,        1322,      -5.216889963,      -1.146663639,      -1.672575711,      0.5971456866,      -6.060481923
          0,           0,        1323,      -5.215875135,      -1.146950735,      -1.674965187,      0.5980813205,       -6.06030656
          0,           0,        1324,      -5.223319641,      -1.147226822,       -1.67743047,      0.5967917502,      -6.060132723
          0,           0,        1325,      -5.227409598,      -1.147498637,      -1.679817219,      0.5952414335,      -6.059960533
          0,           0,        1326,      -5.239405635,       -1.14776089,      -1.682173846,      0.5913972746,      -6.059790124
          0,           0,        1327,      -5.236259865,      -1.148009222,      -1.684541127,      0.5916315823,       -6.05962131
          0,           0,        1328,      -5.227585941,      -1.148247386,      -1.686859887,      0.5938967978,      -6.059454305
          0,           0,        1329,      -5.225453848,      -1.148472671,      -1.689157951,      0.5950380006,      -6.059288778
          0,           0,        1330,      -5.227317145,      -1.148699357,      -1.691443926,      0.5946282465,      -6.059125057
          0,           0,        1331,      -5.223808266,      -1.148923301,      -1.693753611,      0.5953726919,      -6.058963147
          0,           0,        1332,      -5.220709501,      -1.149140128,      -1.696019291,      0.5968053885,      -6.058802738
          0,           0,        1333,      -5.224051406,      -1.149358026,      -1.698272859,      0.5962646182,      -6.058643859
          0,           0,        1334,       -5.23072214,      -1.149590235,      -1.700541091,      0.5931451845,      -6.058486679
          0,           0,        1335,      -5.234356016,      -1.149825206,      -1.702841057,      0.5914933805,      -6.058328873
          0,           0,        1336,      -5.233702814,      -1.150047519,      -1.705121737,      0.5919046424,      -6.058172719
          0,           0,        1337,      -5.232730133,      -1.150277162,      -1.707342827,      0.5926478781,      -6.058018233
          0,           0,        1338,      -5.231620801,      -1.150515433,      -1.709584212,      0.5931155892,      -6.057865745
          0,           0,        1339,      -5.229307298,      -1.150755789,      -1.711882196,      0.5937366761,      -6.057715259
          0,           0,        1340,       -5.22856896,      -1.151003147,      -1.714138138,      0.5941682055,      -6.057566299
          0,           0,        1341,      -5.224272203,      -1.151259482,      -1.716413087,      0.5951054503,      -6.057418757
          0,           0,        1342,        -5.2209206,      -1.151530608,       -1.71867202,      0.5955626028,      -6.057272918
          0,           0,        1343,      -5.227081752,      -1.151813344,      -1.720922739,      0.5932035452,      -6.057128607
          0,           0,        1344,      -5.234787744,      -1.152101294,      -1.723207448,      0.5912997636,       -6.05698601
          0,           0,        1345,      -5.229350703,      -1.152398123,      -1.725516153,      0.5924997502,      -6.056845321
          0,           0,        1346,      -5.224589867,      -1.152707197,      -1.727790821,      0.5937482826,      -6.056706397
          0,           0,        1347,      -5.225721498,      -1.153025691,      -1.730070013,      0.5936513548,      -6.056569492
          0,           0,        1348,      -5.227943883,      -1.153360494,      -1.732372684,      0.5927003638,      -6.056434166
          0,           0,        1349,      -5.221453779,      -1.153700267,      -1.734708839,      0.5943095958,      -6.056300232
          0,           0,        1350,      -5.217351066,      -1.154052301,      -1.737025515,      0.5958732971,      -6.056167233
          0,           0,        1351,      -5.220695383,       -1.15442163,      -1.739373209,      0.5954450108,       -6.05603547
          0,           0,        1352,      -5.225005347,       -1.15481128,      -1.741767466,      0.5938032744,      -6.055905142
          0,           0,        1353,      -5.228081611,      -1.155216631,      -1.744182198,      0.5922259928,      -6.055776501
          0,           0,        1354,      -5.222160189,      -1.155633174,       -1.74663158,      0.5935214075,      -6.055649351
          0,           0,        1355,        -5.2223651,      -1.156070852,      -1.749057327,      0.5933437182,      -6.055523895
          0,           0,        1356,      -5.218475578,       -1.15652666,      -1.751536524,      0.5937812562,      -6.055399582
          0,           0,        1357,      -5.219654786,      -1.156995075,      -1.754027734,      0.5929994386,      -6.055276372
          0,           0,        1358,      -5.217663055,      -1.157472466,      -1.756562607,      0.5944934193,      -6.055154321
          0,           0,        1359,       -5.21404289,      -1.157968699,      -1.759091842,      0.5960355829,      -6.055033515
          0,           0,        1360,      -5.213154713,      -1.158490864,      -1.761634691,      0.5962247711,      -6.054913783
          0,           0,        1361,      -5.220416982,      -1.159036426,      -1.764199661,      0.5936336347,      -6.054795126
          0,           0,        1362,      -5.223964434,       -1.15959899,      -1.766831259,      0.5915339371,      -6.054677876
          0,           0,        1363,      -5.216978619,      -1.160172582,      -1.769474681,      0.5930886684,       -6.05456194
          0,           0,        1364,      -5.213401655,      -1.160765776,      -1.772107171,      0.5939659275,      -6.054446946
          0,           0,        1365,      -5.220278038,      -1.161383005,      -1.774798998,      0.5917325656,      -6.054332834
          0,           0,        1366,      -5.219471644,      -1.162010252,       -1.77755331,      0.5920611177,      -6.054219557
          0,           0,        1367,      -5.214208373,      -1.162650416,      -1.780325603,      0.5940328961,      -6.054107351
          0,           0,        1368,      -5.212444472,      -1.163312488,      -1.783096955,       0.594721885,      -6.053996019
          0,           0,        1369,      -5.218646506,      -1.164000198,      -1.785932046,      0.5923145522,      -6.053885451
          0,           0,        1370,         -5.222894,      -1.164701862,      -1.788843757,      0.5905836146,       -6.05377584
          0,           0,        1371,       -5.22019469,      -1.165419811,      -1.791789945,      0.5904759885,      -6.053667199
          0,           0,        1372,        -5.2128056,      -1.166152936,      -1.794732558,      0.5922969236,      -6.053559401
          0,           0,        1373,      -5.214591549,      -1.166899921,      -1.797685269,      0.5916149116,      -6.053452206
          0,           0,        1374,      -5.218916102,      -1.167669768,       -1.80072873,      0.5900663825,      -6.053345485
          0,           0,        1375,      -5.214605924,      -1.168454614,      -1.803818863,      0.5910754747,      -6.053239565
          0,           0,        1376,      -5.215620989,      -1.169250284,      -1.806931557,      0.5913088449,      -6.053133976
          0,           0,        1377,      -5.219804729,      -1.170067681,      -1.810096798,      0.5899402932,      -6.053026362
          0,           0,        1378,       -5.22174001,      -1.170897855,      -1.813359993,      0.5891994141,      -6.052916094
          0,           0,        1379,      -5.228453301,      -1.171754053,      -1.816655044,      0.5866349417,      -6.052807512
          0,           0,        1380,      -5.228339141,      -1.172618634,       -1.82002216,      0.5852135057,       -6.05270006
          0,           0,        1381,      -5.230588885,      -1.173501545,      -1.823424389,      0.5837208096,      -6.052593266
          0,           0,        1382,        -5.2410683,      -1.174399444,      -1.826839745,      0.5800699845,      -6.052487219
          0,           0,        1383,      -5.241129075,      -1.175307673,      -1.830333274,      0.5793517106,      -6.052382038
          0,           0,        1384,      -5.235825078,      -1.176225413,      -1.833829309,      0.5803479916,      -6.052277491
          0,           0,        1385,      -5.235214579,      -1.177154381,      -1.837350095,      0.5806377911,      -6.052173502
          0,           0,        1386,      -5.241637986,      -1.178097466,      -1.840927396,      0.5787905834,      -6.052070089
          0,           0,        1387,       -5.24356914,       -1.17905337,      -1.844592581,      0.5782243025,      -6.051967584
          0,           0,        1388,      -5.242618675,       -1.18002223,      -1.848298352,      0.5777818814,      -6.051865772
          0,           0,        1389,      -5.236372096,      -1.181005702,      -1.852029416,      0.5779862873,      -6.051764408
          0,           0,        1390,      -5.240289727,      -1.182013434,      -1.855757515,      0.5755278433,       -6.05166335
          0,           0,        1391,      -5.245851972,      -1.183031965,      -1.859604506,      0.5726494676,      -6.051562565
          0,           0,        1392,      -5.238972147,      -1.184051045,      -1.863522822,      0.5737664423,      -6.051462036
          0,           0,        1393,      -5.230678029,      -1.185073581,      -1.867403841,      0.5757692021,       -6.05136159
          0,           0,        1394,      -5.226786903,      -1.186105475,      -1.871293488,      0.5766236886,      -6.051261438
          0,           0,        1395,      -5.228433582,      -1.187147948,      -1.875307045,      0.5761411786,      -6.051161753
          0,           0,        1396,      -5.223440055,      -1.188185794,      -1.879385647,      0.5799903768,      -6.051062846
          0,           0,        1397,      -5.205594024,      -1.189258202,      -1.883320443,      0.5839617155,      -6.050964271
          0,           0,        1398,      -5.205775845,      -1.190345474,      -1.887236413,      0.5824204396,      -6.050865641
          0,           0,        1399,      -5.199098584,      -1.191422908,       -1.89140055,       0.582428505,      -6.050767211
          0,           0,        1400,      -5.182217091,      -1.192484427,      -1.895667182,      0.5874116409,      -6.050669157
          0,           0,        1401,      -5.200573969,      -1.193566923,      -1.899806573,      0.5827327882,       -6.05057101
          0,           0,        1402,      -5.172046439,      -1.194653253,       -1.90405787,      0.5888554471,      -6.050472034
          0,           0,        1403,      -5.203292835,      -1.195738812,      -1.908128717,      0.5782599402,      -6.050373008
          0,           0,        1404,      -5.242537203,      -1.196812902,      -1.912922488,      0.5685098663,      -6.050274533
          0,           0,        1405,      -5.259722024,      -1.197889942,      -1.917907791,      0.5642213804,      -6.050176302
          0,           0,        1406,      -5.268710935,      -1.198969223,      -1.922645101,      0.5614135378,      -6.050077854
          0,           0,        1407,      -5.271046114,      -1.200049392,      -1.927304258,      0.5599158739,      -6.049979434
          0,           0,        1408,      -5.284326883,      -1.201131496,      -1.931934349,      0.5557313749,      -6.049881221
          0,           0,        1409,      -5.297971944,      -1.202214117,      -1.936700855,      0.5514676456,      -6.049783172
          0,           0,        1410,      -5.298954625,      -1.203288501,      -1.941461744,      0.5504320455,      -6.049684955
          0,           0,        1411,      -5.298060675,      -1.204352264,      -1.946111591,      0.5503905355,      -6.049586808
          0,           0,        1412,      -5.309620892,      -1.205410447,      -1.950883798,       0.547720445,      -6.049488911
          0,           0,        1413,       -5.29884133,      -1.206454759,      -1.955826137,      0.5504239883,      -6.049391177
          0,           0,        1414,      -5.300254866,      -1.207502949,      -1.960640167,      0.5498311053,      -6.049293653
          0,           0,        1415,      -5.306115833,      -1.208550562,      -1.965538126,      0.5476997838,       -6.04919645
          0,           0,        1416,      -5.310060135,      -1.209583078,      -1.970469974,      0.5457803017,      -6.049099482
          0,           0,        1417,      -5.318012021,       -1.21061531,      -1.975434924,       0.542216095,      -6.049002695
          0,           0,        1418,      -5.319940236,      -1.211634029,      -1.980455464,      0.5403458147,      -6.048906082
          0,           0,        1419,      -5.259521126,      -1.212630902,       -1.98549056,      0.5516029464,      -6.048809881
          0,           0,        1420,      -5.263596692,      -1.213608078,      -1.990183898,      0.5513195386,      -6.048713699
          0,           0,        1421,      -5.305239666,      -1.214569489,      -1.995102769,      0.5432416999,      -6.048618295
          0,           0,        1422,      -5.306382282,      -1.215524965,      -2.000282609,       0.543146585,       -6.04852336
          0,           0,        1423,      -5.319504391,      -1.216476774,      -2.005327841,      0.5396818461,      -6.048428717
          0,           0,        1424,      -5.329518672,      -1.217420348,      -2.010563385,      0.5360554741,      -6.048334213
          0,           0,        1425,      -5.336789322,       -1.21834872,      -2.015817776,      0.5328340481,        -6.0482402
          0,           0,        1426,       -5.34575131,      -1.219263399,      -2.021047858,      0.5295089016,      -6.048146488
          0,           0,        1427,      -5.345817953,      -1.220158077,      -2.026309039,      0.5278975821,      -6.048052866
          0,           0,        1428,      -5.312392861,      -1.221017356,       -2.03152873,      0.5338377082,       -6.04795921
          0,           0,        1429,       -5.32704994,      -1.221861839,      -2.036478462,      0.5314734718,      -6.047865788
          0,           0,        1430,      -5.353955668,      -1.222695946,      -2.041752428,      0.5264683291,      -6.047773339
          0,           0,        1431,      -5.358043335,      -1.223518207,      -2.047151378,      0.5253206148,      -6.047681512
          0,           0,        1432,      -5.370038136,      -1.224333441,      -2.052321444,      0.5226380653,      -6.047590287
          0,           0,        1433,      -5.377353751,      -1.225136639,      -2.057532515,      0.5202081459,      -6.047499418
          0,           0,        1434,      -5.382350863,      -1.225924362,      -2.062785425,      0.5183430804,       -6.04740896
          0,           0,        1435,       -5.39369891,      -1.226697178,      -2.067964909,      0.5155358681,      -6.047319012
          0,           0,        1436,      -5.403481085,      -1.227448955,      -2.073117239,      0.5130645577,      -6.047229552
          0,           0,        1437,       -5.40963724,      -1.228175824,      -2.078299386,      0.5124346161,      -6.047140683
          0,           0,        1438,      -5.412715917,       -1.22888661,      -2.083371928,      0.5123321068,       -6.04705263
          0,           0,        1439,      -5.407374526,      -1.229585188,       -2.08847957,      0.5126186875,      -6.046964739
          0,           0,        1440,      -5.402664872,      -1.230273453,      -2.093480446,      0.5124266822,      -6.046876292
          0,           0,        1441,       -5.41977031,      -1.230945877,       -2.09844342,      0.5092444226,       -6.04678877
          0,           0,        1442,       -5.43429607,      -1.231600789,       -2.10354767,      0.5064029282,       -6.04670224
          0,           0,        1443,      -5.435126343,      -1.232237187,      -2.108612661,      0.5055606164,      -6.046616757
          0,           0,        1444,      -5.434182977,       -1.23286266,      -2.113564449,       0.504445637,      -6.046532234
          0,           0,        1445,      -5.449836783,      -1.233473503,       -2.11845481,      0.5012685907,      -6.046448646
          0,           0,        1446,      -5.447654657,      -1.234053866,      -2.123414556,      0.5020303591,       -6.04636618
          0,           0,        1447,      -5.437907622,      -1.234620949,      -2.128235105,      0.5034985177,      -6.046284846
          0,           0,        1448,      -5.432396511,      -1.235172235,      -2.132788529,      0.5044810745,      -6.046204832
          0,           0,        1449,      -5.443374738,      -1.235716339,      -2.137419877,      0.5023681431,      -6.046126166
          0,           0,        1450,      -5.453772866,      -1.236248488,      -2.142230696,      0.4998138304,      -6.046048895
          0,           0,        1451,      -5.458020287,      -1.236759734,      -2.146942321,      0.4988034375,      -6.045972945
          0,           0,        1452,      -5.464987841,      -1.237262464,      -2.151444782,      0.4970869825,      -6.045898274
          0,           0,        1453,      -5.468837028,       -1.23775259,      -2.155870994,       0.495481268,      -6.045824728
          0,           0,        1454,      -5.484211277,      -1.238222857,      -2.160201667,      0.4931149641,      -6.045752555
          0,           0,        1455,      -5.492041775,      -1.238673441,      -2.164546908,      0.4928750052,      -6.045681707
          0,           0,        1456,      -5.484744999,      -1.239114061,      -2.168762634,      0.4937901855,      -6.045612286
          0,           0,        1457,      -5.478624416,      -1.239543263,      -2.172749509,      0.4941269475,      -6.045544273
          0,           0,        1458,       -5.46305709,      -1.239962502,        -2.1767263,         0.4953289,      -6.045477457
          0,           0,        1459,       -5.46921446,      -1.240366156,      -2.180526613,      0.4946254176,      -6.045412032
          0,           0,        1460,      -5.481598936,      -1.240770101,      -2.184381342,      0.4923679909,      -6.045347934
          0,           0,        1461,      -5.482026442,      -1.241161064,       -2.18816934,      0.4917130053,      -6.045285083
          0,           0,        1462,      -5.493809455,      -1.241536579,      -2.191715102,      0.4898689327,      -6.045223526
          0,           0,        1463,      -5.511094394,      -1.241902657,      -2.195299533,      0.4873994449,      -6.045163329
          0,           0,        1464,      -5.500782921,      -1.242255302,      -2.198786728,      0.4891209986,      -6.045104568
          0,           0,        1465,      -5.489717401,        -1.2425981,      -2.202026747,      0.4908227309,      -6.045047222
          0,           0,        1466,      -5.498778293,      -1.242945834,      -2.205067297,      0.4889268555,      -6.044991434
          0,           0,        1467,       -5.48184063,      -1.243280136,      -2.208264501,      0.4902541067,      -6.044937247
          0,           0,        1468,      -5.484754172,      -1.243605668,      -2.211149897,      0.4898541775,      -6.044884335
          0,           0,        1469,      -5.488088659,      -1.243932293,      -2.213983287,      0.4890900741,      -6.044832731
          0,           0,        1470,      -5.493702831,      -1.244250216,      -2.216314351,      0.4883867357,      -6.044782633
          0,           0,        1471,      -5.520421151,      -1.244560422,      -2.219062836,      0.4850592645,      -6.044734119
          0,           0,        1472,      -5.532440918,      -1.244860314,      -2.221935795,      0.4839942557,      -6.044687146
          0,           0,        1473,       -5.52313899,      -1.245159524,      -2.224530964,      0.4855071395,      -6.044641664
          0,           0,        1474,      -5.516235055,      -1.245462675,      -2.226815628,      0.4858850738,      -6.044598002
          0,           0,        1475,      -5.511121851,      -1.245757189,      -2.228956793,      0.4861641071,      -6.044555991
          0,           0,        1476,      -5.506891645,      -1.246054053,      -2.231026343,      0.4858322416,      -6.044515838
          0,           0,        1477,      -5.496890782,      -1.246350024,      -2.233105811,      0.4860540262,      -6.044477325
          0,           0,        1478,      -5.503551686,      -1.246639342,      -2.234985548,      0.4852623568,      -6.044440348
          0,           0,        1479,      -5.506507886,      -1.246926644,      -2.236838729,      0.4849017411,      -6.044405005
          0,           0,        1480,      -5.529921431,      -1.247202317,      -2.238645615,      0.4826913583,      -6.044371332
          0,           0,        1481,      -5.523937819,      -1.247482586,      -2.240516409,      0.4833407314,      -6.044339218
          0,           0,        1482,      -5.524989198,      -1.247766819,      -2.242048822,      0.4834788768,      -6.044308681
          0,           0,        1483,      -5.527140723,        -1.2480567,       -2.24350374,      0.4826669932,      -6.044280089
          0,           0,        1484,      -5.518753345,      -1.248343841,      -2.244966253,      0.4829926185,      -6.044253181
          0,           0,        1485,      -5.505743201,        -1.2486367,      -2.246292926,       0.483543145,      -6.044227926
          0,           0,        1486,      -5.497142789,      -1.248925349,         -2.247452,      0.4844626108,      -6.044204257
          0,           0,        1487,      -5.498673288,      -1.249221756,      -2.248583694,      0.4839447694,      -6.044182238
          0,           0,        1488,      -5.513234579,      -1.249508975,      -2.249638593,      0.4827998136,      -6.044161899
          0,           0,        1489,      -5.529490746,      -1.249800303,      -2.250836719,      0.4807377328,      -6.044143293
          0,           0,        1490,      -5.519409219,      -1.250094977,       -2.25204593,      0.4817277405,        -6.0441263
          0,           0,        1491,       -5.52206583,      -1.250402311,      -2.252925996,      0.4809604675,      -6.044111003
          0,           0,        1492,      -5.527292465,      -1.250708471,      -2.253796463,      0.4799985987,      -6.044097637
          0,           0,        1493,      -5.528160343,      -1.251015621,       -2.25465119,      0.4795267486,      -6.044085952
          0,           0,        1494,      -5.499988858,      -1.251325448,      -2.255440931,      0.4819973373,      -6.044075753
          0,           0,        1495,      -5.489116729,       -1.25163675,      -2.255916228,      0.4831015729,      -6.044067108
          0,           0,        1496,      -5.483718122,      -1.251947471,      -2.256471974,      0.4839248983,      -6.044060085
          0,           0,        1497,      -5.502507813,      -1.252259866,      -2.257073584,      0.4821521218,      -6.044054588
          0,           0,        1498,      -5.511523251,       -1.25259164,      -2.257894998,      0.4799155102,       -6.04405021
          0,           0,        1499,      -5.511153217,      -1.252923665,       -2.25858745,      0.4796052769,      -6.044047037
          0,           0,        1500,      -5.510246774,      -1.253267616,      -2.259100065,      0.4790055373,      -6.044043836
          0,           0,        1501,      -5.504200987,      -1.253606412,      -2.259593132,      0.4794866166,      -6.044042266
          0,           0,        1502,      -5.501272249,      -1.253948071,      -2.260050379,      0.4798858927,      -6.044042311
          0,           0,        1503,      -5.490129746,      -1.254298224,       -2.26053374,      0.4808351786,      -6.044043822
          0,           0,        1504,      -5.486457669,      -1.254650775,       -2.26087552,      0.4811579542,      -6.044046786
          0,           0,        1505,      -5.476765934,      -1.255003606,      -2.261292481,      0.4825057917,      -6.044051187
          0,           0,        1506,      -5.490514427,      -1.255366835,      -2.261633458,       0.480205994,      -6.044056943
          0,           0,        1507,      -5.499363395,      -1.255741498,      -2.262253096,      0.4782213942,      -6.044064074
          0,           0,        1508,      -5.493471578,      -1.256125003,      -2.262776184,      0.4780226737,      -6.044072539
          0,           0,        1509,      -5.487442784,      -1.256503894,        -2.2631169,      0.4788165334,      -6.044082499
          0,           0,        1510,      -5.488831821,      -1.256882249,      -2.263406322,       0.479089092,      -6.044094348
          0,           0,        1511,       -5.47822095,      -1.257271799,      -2.263812734,        0.47990522,      -6.044107531
          0,           0,        1512,      -5.480800711,      -1.257663841,      -2.264103808,      0.4794698368,        -6.0441219
          0,           0,        1513,      -5.471222091,      -1.258061495,      -2.264544431,      0.4802929672,      -6.044137448
          0,           0,        1514,      -5.474828961,      -1.258460679,      -2.264820271,      0.4796212434,      -6.044153964
          0,           0,        1515,       -5.48210025,      -1.258868743,      -2.265260785,      0.4781008301,       -6.04417143
          0,           0,        1516,      -5.471420662,      -1.259288995,      -2.265857584,      0.4789938316,      -6.044189838
          0,           0,        1517,      -5.474367387,      -1.259716947,      -2.266200463,      0.4780686558,      -6.044209111
          0,           0,        1518,      -5.479129093,      -1.260137223,      -2.266548073,      0.4776528131,      -6.044229237
          0,           0,        1519,      -5.482049507,      -1.260564714,      -2.266892161,      0.4774374935,      -6.044250208
          0,           0,        1520,      -5.474798603,      -1.260998822,       -2.26734063,      0.4778334104,      -6.044271973
          0,           0,        1521,      -5.473071654,      -1.261434208,      -2.267711493,      0.4777996203,      -6.044294527
          0,           0,        1522,      -5.481054222,       -1.26187184,      -2.268079258,      0.4764034062,      -6.044317574
          0,           0,        1523,      -5.481412093,      -1.262319832,      -2.268578277,      0.4755094296,      -6.044341262
          0,           0,        1524,       -5.47443168,       -1.26276493,      -2.269119195,       0.476178874,       -6.04436552
          0,           0,        1525,      -5.461138287,      -1.263218085,       -2.26946767,      0.4779519321,      -6.044390307
          0,           0,        1526,      -5.474898298,      -1.263687349,      -2.269723384,      0.4752295185,      -6.044415802
          0,           0,        1527,      -5.476337683,      -1.264146641,      -2.270397172,      0.4748723563,      -6.044441995
          0,           0,        1528,      -5.471208544,       -1.26460445,      -2.271034359,      0.4755714432,      -6.044468684
          0,           0,        1529,      -5.470437608,      -1.265066015,      -2.271525975,      0.4755046371,      -6.044495913
          0,           0,        1530,      -5.482048978,      -1.265529691,      -2.272020423,      0.4734187008,       -6.04452358
          0,           0,        1531,      -5.483063204,      -1.265998857,      -2.272698011,      0.4723352947,      -6.044551698
          0,           0,        1532,      -5.490475259,      -1.266473532,      -2.273319713,      0.4702950551,      -6.044580125
          0,           0,        1533,      -5.483006907,      -1.266944264,      -2.274047929,      0.4709029704,      -6.044608862
          0,           0,        1534,      -5.470235049,      -1.267412832,      -2.274536754,      0.4720285616,      -6.044637988
          0,           0,        1535,      -5.462078861,      -1.267880092,      -2.274957069,       0.472757923,       -6.04466747
          0,           0,        1536,      -5.460259956,      -1.268342217,      -2.275454983,       0.473484453,      -6.044697217
          0,           0,        1537,      -5.462999617,      -1.268817548,       -2.27605403,      0.4724718166,      -6.044727171
          0,           0,        1538,       -5.46662967,      -1.269284776,      -2.276641775,      0.4714879294,      -6.044757369
          0,           0,        1539,      -5.478515657,      -1.269753958,      -2.277200539,      0.4688412858,       -6.04478771
          0,           0,        1540,        -5.4877629,      -1.270222966,       -2.27792246,      0.4672360861,      -6.044818115
          0,           0,        1541,      -5.496233058,      -1.270687279,      -2.278545764,      0.4657911982,      -6.044848491
          0,           0,        1542,      -5.485105153,      -1.271147031,      -2.279216933,      0.4669608287,      -6.044879037
          0,           0,        1543,      -5.470369731,      -1.271598663,      -2.279634647,      0.4690255218,      -6.044909653
          0,           0,        1544,      -5.457701026,      -1.272046265,      -2.279978018,      0.4710031831,      -6.044940309
          0,           0,        1545,      -5.470972282,      -1.272501703,      -2.280379151,      0.4689385876,      -6.044970829
          0,           0,        1546,      -5.472456332,      -1.272959629,      -2.281042069,      0.4679123653,      -6.045001237
          0,           0,        1547,      -5.490310518,      -1.273411238,      -2.281464769,      0.4641420268,      -6.045031448
          0,           0,        1548,      -5.491357044,      -1.273858864,      -2.282125491,      0.4632232224,      -6.045061524
          0,           0,        1549,      -5.506238169,      -1.274298968,      -2.282585758,       0.461367137,      -6.045091485
          0,           0,        1550,      -5.502308445,      -1.274733746,      -2.283162494,      0.4618950973,      -6.045121327
          0,           0,        1551,      -5.489131684,      -1.275163343,      -2.283523835,      0.4636367133,      -6.045150981
          0,           0,        1552,      -5.478681713,      -1.275585525,       -2.28371175,       0.465097226,      -6.045180533
          0,           0,        1553,      -5.473606146,      -1.276009333,      -2.283967169,       0.465756042,      -6.045210048
          0,           0,        1554,      -5.484121364,      -1.276441327,      -2.284195762,      0.4632482544,      -6.045239259
          0,           0,        1555,      -5.507556095,      -1.276859676,      -2.284545424,      0.4594876802,      -6.045268153
          0,           0,        1556,      -5.499543055,      -1.277272573,      -2.285002247,      0.4595431842,      -6.045296656
          0,           0,        1557,       -5.51046699,      -1.277676032,      -2.285099769,      0.4581907634,      -6.045324731
          0,           0,        1558,       -5.51700276,      -1.278072729,      -2.285271047,      0.4578285292,      -6.045352312
          0,           0,        1559,      -5.509868816,      -1.278463519,      -2.285422661,      0.4586722102,      -6.045379447
          0,           0,        1560,      -5.502750562,       -1.27884293,      -2.285419566,      0.4597460833,      -6.045406123
          0,           0,        1561,      -5.497732242,      -1.279223485,      -2.285396877,      0.4600473892,      -6.045432454
          0,           0,        1562,      -5.497544594,       -1.27960048,      -2.285370847,      0.4594463526,      -6.045458347
          0,           0,        1563,      -5.504796032,      -1.279970634,      -2.285281647,      0.4571115446,      -6.045483464
          0,           0,        1564,      -5.511078986,      -1.280327107,      -2.285247868,      0.4554873672,      -6.045508016
          0,           0,        1565,      -5.510658212,        -1.2806785,      -2.285195655,      0.4557032655,      -6.045531969
          0,           0,        1566,      -5.519571007,      -1.281019545,      -2.284922008,      0.4549005522,      -6.045555338
          0,           0,        1567,      -5.514009567,      -1.281349946,       -2.28470226,      0.4557766975,      -6.045578288
          0,           0,        1568,      -5.513172743,      -1.281674275,      -2.284283391,      0.4556894298,      -6.045600715
          0,           0,        1569,      -5.504630634,      -1.281992135,      -2.283842427,      0.4566303882,      -6.045622594
          0,           0,        1570,      -5.495503352,      -1.282305581,      -2.283264866,      0.4574373271,      -6.045644047
          0,           0,        1571,      -5.489589373,      -1.282610183,      -2.282568772,      0.4578629766,      -6.045665087
          0,           0,        1572,       -5.50315805,      -1.282911302,      -2.281883183,      0.4535602015,      -6.045685633
          0,           0,        1573,      -5.506520332,      -1.283199375,      -2.281476838,      0.4536892505,      -6.045705687
          0,           0,        1574,      -5.515845517,      -1.283484087,      -2.280686014,      0.4530789103,      -6.045725233
          0,           0,        1575,      -5.516492016,      -1.283759648,      -2.279898917,      0.4531592001,      -6.045744238
          0,           0,        1576,      -5.509036308,      -1.284025216,      -2.279022603,      0.4542441201,      -6.045762785
          0,           0,        1577,      -5.508086995,      -1.284281019,      -2.278031011,      0.4545824048,      -6.045780773
          0,           0,        1578,      -5.505585544,      -1.284536438,      -2.277040357,      0.4547489626,      -6.045798342
          0,           0,        1579,      -5.497080461,      -1.284778406,       -2.27588842,      0.4557562635,      -6.045815451
          0,           0,        1580,      -5.510401358,      -1.285015735,      -2.274565758,      0.4526585901,      -6.045832162
          0,           0,        1581,      -5.510452756,      -1.285247556,      -2.273447976,      0.4510598957,      -6.045848347
          0,           0,        1582,       -5.51752466,      -1.285471808,      -2.272140654,       0.450913135,      -6.045863946
          0,           0,        1583,      -5.513533168,      -1.285685566,      -2.270685716,      0.4520157891,      -6.045879057
          0,           0,        1584,      -5.508644971,      -1.285889326,      -2.269116819,      0.4531073524,      -6.045893654
          0,           0,        1585,      -5.506766543,      -1.286087457,      -2.267431952,      0.4532181393,      -6.045907704
          0,           0,        1586,      -5.500126471,      -1.286278899,      -2.265785538,      0.4544756334,      -6.045921284
          0,           0,        1587,      -5.489467106,      -1.286462999,      -2.263980724,      0.4559025543,      -6.045934513
          0,           0,        1588,      -5.493255826,      -1.286640526,      -2.262064624,      0.4551812406,      -6.045947365
          0,           0,        1589,      -5.503526478,      -1.286825783,      -2.260211114,      0.4506046468,      -6.045959732
          0,           0,        1590,      -5.502885481,      -1.286997462,       -2.25847594,      0.4507250276,       -6.04597161
          0,           0,        1591,      -5.500147675,      -1.287157138,      -2.256382234,      0.4525645012,      -6.045983162
          0,           0,        1592,      -5.497242402,      -1.287314177,      -2.254156983,      0.4532603064,      -6.045994359
          0,           0,        1593,      -5.504702013,      -1.287468116,      -2.251924371,      0.4521888024,      -6.046005183
          0,           0,        1594,      -5.496822524,      -1.287608836,      -2.249784683,      0.4539804717,      -6.046015664
          0,           0,        1595,      -5.492542871,      -1.287747477,        -2.2473875,       0.455165026,      -6.046025842
          0,           0,        1596,      -5.487346003,      -1.287887788,      -2.244991647,      0.4559776333,      -6.046035839
